,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"Open Source Trip Gen Data - A Service of Spack Consulting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:30:00,4,1,27,16,11,,15:30:00,0,3,25,14,11,,15:30:00,6,6,44,25,19,,15:30:00,1,1,14,6,8,,15:30:00,3,3,31,16,15,,15:30:00,7,7,48,25,23,,15:30:00,2,2,39,26,13,,15:30:00,2,3,25,13,12,,15:30:00,18,14,151,75,76,,15:30:00,17,19,136,69,67,,15:30:00,15,10,110,56,54,,15:30:00,9,9,70,43,27,,15:30:00,4,4,25,12,13,,15:30:00,5,7,42,22,20,,15:30:00,1,2,12,5,7,,15:30:00,3,4,24,13,11,,15:30:00,4,3,24,15,9,,15:30:00,0,1,5,2,3,,15:30:00,3,3,18,12,6,,15:30:00,8,8,64,32,32,,15:30:00,9,11,52,25,27,,15:30:00,9,10,50,24,26
,15:45:00,6,3,31,20,11,,15:45:00,6,3,32,17,15,,15:45:00,7,5,40,25,15,,15:45:00,2,0,16,8,8,,15:45:00,5,4,33,17,16,,15:45:00,7,4,39,21,18,,15:45:00,5,2,50,34,16,,15:45:00,5,2,30,20,10,,15:45:00,13,16,169,84,85,,15:45:00,19,15,137,67,70,,15:45:00,14,17,118,59,59,,15:45:00,14,9,66,43,23,,15:45:00,3,4,19,10,9,,15:45:00,4,5,41,22,19,,15:45:00,2,0,15,8,7,,15:45:00,1,1,21,13,8,,15:45:00,5,0,24,15,9,,15:45:00,0,0,13,5,8,,15:45:00,2,0,14,10,4,,15:45:00,8,8,57,28,29,,15:45:00,6,7,47,24,23,,15:45:00,3,4,39,19,20
,16:00:00,4,4,28,16,12,,16:00:00,5,5,26,14,12,,16:00:00,4,2,42,26,16,,16:00:00,1,5,17,9,8,,16:00:00,2,1,31,17,14,,16:00:00,6,3,41,24,17,,16:00:00,6,5,55,36,19,,16:00:00,3,2,36,22,14,,16:00:00,26,23,189,93,96,,16:00:00,12,18,134,64,70,,16:00:00,11,11,109,56,53,,16:00:00,5,4,59,38,21,,16:00:00,3,2,16,9,7,,16:00:00,4,6,44,24,20,,16:00:00,1,4,16,8,8,,16:00:00,7,6,24,15,9,,16:00:00,2,3,28,13,15,,16:00:00,1,2,18,7,11,,16:00:00,6,2,12,8,4,,16:00:00,10,9,52,26,26,,16:00:00,5,4,51,25,26,,16:00:00,7,6,40,20,20
,16:15:00,2,3,38,21,17,,16:15:00,3,0,25,15,10,,16:15:00,8,6,47,28,19,,16:15:00,2,2,24,15,9,,16:15:00,6,7,35,19,16,,16:15:00,5,9,36,20,16,,16:15:00,13,4,60,36,24,,16:15:00,3,5,46,27,19,,16:15:00,18,23,212,94,118,,16:15:00,21,15,140,62,78,,16:15:00,16,16,121,72,49,,16:15:00,15,5,64,40,24,,16:15:00,2,3,16,9,7,,16:15:00,9,2,41,22,19,,16:15:00,1,1,19,12,7,,16:15:00,2,0,18,11,7,,16:15:00,4,3,31,16,15,,16:15:00,1,0,16,6,10,,16:15:00,1,1,6,4,2,,16:15:00,6,7,49,24,25,,16:15:00,5,5,61,31,30,,16:15:00,5,6,35,17,18
,16:30:00,8,1,39,23,16,,16:30:00,3,7,34,17,17,,16:30:00,6,2,52,36,16,,16:30:00,3,1,24,14,10,,16:30:00,4,4,30,17,13,,16:30:00,3,2,26,15,11,,16:30:00,10,5,58,33,25,,16:30:00,9,1,50,29,21,,16:30:00,27,23,206,92,114,,16:30:00,15,22,145,57,88,,16:30:00,18,15,108,66,42,,16:30:00,9,5,56,32,24,,16:30:00,2,0,15,9,6,,16:30:00,5,6,36,16,20,,16:30:00,4,2,27,15,12,,16:30:00,3,1,20,11,9,,16:30:00,4,3,33,18,15,,16:30:00,3,6,18,8,10,,16:30:00,1,1,5,3,2,,16:30:00,4,5,54,26,28,,16:30:00,8,7,74,38,36,,16:30:00,4,4,32,16,16
,16:45:00,2,4,41,19,22,,16:45:00,3,0,37,24,13,,16:45:00,8,6,51,34,17,,16:45:00,3,0,27,16,11,,16:45:00,5,2,30,18,12,,16:45:00,10,3,31,19,12,,16:45:00,7,5,58,33,25,,16:45:00,7,6,49,23,26,,16:45:00,22,27,195,80,115,,16:45:00,16,15,136,60,76,,16:45:00,11,11,103,62,41,,16:45:00,9,7,53,29,24,,16:45:00,2,2,22,11,11,,16:45:00,6,6,38,18,20,,16:45:00,2,1,24,12,12,,16:45:00,3,2,20,12,8,,16:45:00,3,6,29,15,14,,16:45:00,2,3,12,6,6,,16:45:00,0,0,6,4,2,,16:45:00,6,5,53,26,27,,16:45:00,7,10,75,38,37,,16:45:00,4,4,31,16,15
,17:00:00,9,9,38,19,19,,17:00:00,6,3,40,24,16,,17:00:00,6,5,49,32,17,,17:00:00,7,6,31,17,14,,17:00:00,4,3,33,18,15,,17:00:00,2,2,24,13,11,,17:00:00,6,10,60,32,28,,17:00:00,8,7,43,20,23,,17:00:00,27,45,176,75,101,,17:00:00,10,26,132,57,75,,17:00:00,27,7,103,65,38,,17:00:00,7,7,65,33,32,,17:00:00,3,2,21,10,11,,17:00:00,2,5,37,17,20,,17:00:00,5,3,29,14,15,,17:00:00,3,4,24,14,10,,17:00:00,5,3,28,17,11,,17:00:00,0,1,8,5,3,,17:00:00,2,0,9,5,4,,17:00:00,8,8,53,26,27,,17:00:00,11,8,76,38,38,,17:00:00,4,4,27,14,13
,17:15:00,4,2,28,14,14,,17:15:00,5,7,37,22,15,,17:15:00,16,3,52,27,25,,17:15:00,1,3,26,14,12,,17:15:00,4,4,35,21,14,,17:15:00,0,4,23,11,12,,17:15:00,10,5,59,37,22,,17:15:00,5,7,33,15,18,,17:15:00,16,19,155,73,82,,17:15:00,16,25,129,62,67,,17:15:00,10,9,98,50,48,,17:15:00,7,5,68,34,34,,17:15:00,2,2,24,11,13,,17:15:00,3,3,35,17,18,,17:15:00,4,6,26,11,15,,17:15:00,2,2,21,12,9,,17:15:00,6,3,28,15,13,,17:15:00,3,0,8,5,3,,17:15:00,0,1,10,5,5,,17:15:00,8,10,44,24,20,,17:15:00,12,11,71,35,36,,17:15:00,4,4,35,18,17
,17:30:00,4,7,33,19,14,,17:30:00,10,3,37,22,15,,17:30:00,4,3,49,24,25,,17:30:00,5,2,27,17,10,,17:30:00,5,3,38,19,19,,17:30:00,7,3,26,13,13,,17:30:00,10,5,57,30,27,,17:30:00,3,6,29,14,15,,17:30:00,15,24,161,78,83,,17:30:00,18,10,127,60,67,,17:30:00,14,14,117,57,60,,17:30:00,6,5,74,36,38,,17:30:00,4,5,36,17,19,,17:30:00,7,6,36,17,19,,17:30:00,1,2,20,10,10,,17:30:00,4,0,22,12,10,,17:30:00,1,2,23,11,12,,17:30:00,1,2,7,3,4,,17:30:00,2,1,11,5,6,,17:30:00,4,4,48,27,21,,17:30:00,8,8,68,32,36,,17:30:00,4,3,32,17,15
,17:45:00,2,1,30,18,12,,17:45:00,3,3,32,15,17,,17:45:00,6,6,59,31,28,,17:45:00,4,3,33,17,16,,17:45:00,5,5,38,19,19,,17:45:00,4,2,28,13,15,,17:45:00,6,8,58,30,28,,17:45:00,4,3,26,14,12,,17:45:00,17,13,164,77,87,,17:45:00,13,14,138,60,78,,17:45:00,14,8,126,65,61,,17:45:00,13,15,83,38,45,,17:45:00,1,2,32,16,16,,17:45:00,5,6,37,17,20,,17:45:00,4,4,27,14,13,,17:45:00,5,4,25,12,13,,17:45:00,5,3,26,13,13,,17:45:00,1,0,5,3,2,,17:45:00,1,2,13,5,8,,17:45:00,6,5,47,27,20,,17:45:00,7,11,64,31,33,,17:45:00,2,2,36,18,18
,18:00:00,4,4,36,22,14,,18:00:00,4,2,29,13,16,,18:00:00,1,13,55,26,29,,18:00:00,4,4,35,17,18,,18:00:00,7,2,37,19,18,,18:00:00,0,3,28,14,14,,18:00:00,11,4,52,28,24,,18:00:00,3,2,28,16,12,,18:00:00,25,26,167,77,90,,18:00:00,15,18,150,60,90,,18:00:00,12,17,125,61,64,,18:00:00,8,9,70,31,39,,18:00:00,4,4,35,19,16,,18:00:00,2,3,32,15,17,,18:00:00,2,3,22,11,11,,18:00:00,1,3,19,9,10,,18:00:00,3,5,22,10,12,,18:00:00,0,1,8,4,4,,18:00:00,2,1,12,6,6,,18:00:00,6,1,40,24,16,,18:00:00,8,6,67,34,33,,18:00:00,8,8,40,20,20
,18:15:00,9,2,41,23,18,,18:15:00,5,7,32,16,16,,18:15:00,13,3,48,29,19,,18:15:00,4,1,36,18,18,,18:15:00,2,9,38,16,22,,18:15:00,2,5,34,20,14,,18:15:00,3,10,42,19,23,,18:15:00,4,4,28,14,14,,18:15:00,21,20,161,62,99,,18:15:00,14,25,150,55,95,,18:15:00,17,21,122,66,56,,18:15:00,9,9,65,31,34,,18:15:00,8,8,35,19,16,,18:15:00,3,4,40,18,22,,18:15:00,3,1,19,9,10,,18:15:00,2,3,21,12,9,,18:15:00,2,2,22,11,11,,18:15:00,1,1,10,7,3,,18:15:00,0,2,13,6,7,,18:15:00,11,11,45,23,22,,18:15:00,9,11,63,31,32,,18:15:00,3,2,30,15,15
,18:30:00,3,5,38,19,19,,18:30:00,3,5,29,16,13,,18:30:00,11,6,47,22,25,,18:30:00,5,8,41,22,19,,18:30:00,5,3,42,24,18,,18:30:00,7,5,38,22,16,,18:30:00,10,6,35,20,15,,18:30:00,3,3,28,15,13,,18:30:00,14,28,156,60,96,,18:30:00,18,21,139,55,84,,18:30:00,22,15,107,61,46,,18:30:00,8,12,72,36,36,,18:30:00,3,2,26,13,13,,18:30:00,7,7,38,18,20,,18:30:00,5,5,17,7,10,,18:30:00,4,3,26,15,11,,18:30:00,3,3,26,12,14,,18:30:00,1,0,8,6,2,,18:30:00,2,3,14,8,6,,18:30:00,4,3,29,16,13,,18:30:00,7,5,56,29,27,,18:30:00,5,6,32,15,17
,18:45:00,6,3,43,27,16,,18:45:00,1,2,27,18,9,,18:45:00,1,7,41,19,22,,18:45:00,4,5,32,19,13,,18:45:00,5,4,37,20,17,,18:45:00,5,1,32,17,15,,18:45:00,4,4,28,17,11,,18:45:00,6,3,27,15,12,,18:45:00,17,16,132,54,78,,18:45:00,13,26,124,53,71,,18:45:00,10,11,93,52,41,,18:45:00,6,9,75,36,39,,18:45:00,4,2,25,12,13,,18:45:00,3,3,28,13,15,,18:45:00,1,2,11,5,6,,18:45:00,2,1,27,16,11,,18:45:00,2,2,28,14,14,,18:45:00,2,2,10,7,3,,18:45:00,2,0,14,9,5,,18:45:00,3,1,31,16,15,,18:45:00,10,11,57,28,29,,18:45:00,4,4,24,12,12
,19:00:00,5,8,41,27,14,,19:00:00,7,2,42,31,11,,19:00:00,4,3,38,21,17,,19:00:00,5,4,28,16,12,,19:00:00,4,6,39,22,17,,19:00:00,6,3,37,19,18,,19:00:00,2,3,33,19,14,,19:00:00,1,4,24,12,12,,19:00:00,10,35,116,44,72,,19:00:00,10,23,100,50,50,,19:00:00,17,9,98,57,41,,19:00:00,8,4,68,33,35,,19:00:00,4,4,28,13,15,,19:00:00,5,8,33,15,18,,19:00:00,0,2,11,6,5,,19:00:00,4,2,28,17,11,,19:00:00,4,4,32,16,16,,19:00:00,3,0,8,6,2,,19:00:00,2,2,18,9,9,,19:00:00,5,7,27,13,14,,19:00:00,5,5,52,27,25,,19:00:00,3,3,23,11,12
,19:15:00,5,3,38,27,11,,19:15:00,5,4,41,29,12,,19:15:00,6,9,41,23,18,,19:15:00,8,2,30,19,11,,19:15:00,10,5,34,22,12,,19:15:00,4,7,34,17,17,,19:15:00,4,2,41,25,16,,19:15:00,5,3,23,13,10,,19:15:00,19,17,93,48,45,,19:15:00,14,14,86,52,34,,19:15:00,12,11,94,53,41,,19:15:00,14,11,69,34,35,,19:15:00,2,5,28,14,14,,19:15:00,3,2,29,14,15,,19:15:00,1,1,12,7,5,,19:15:00,5,5,28,16,12,,19:15:00,3,5,28,14,14,,19:15:00,0,0,11,6,5,,19:15:00,2,1,16,8,8,,19:15:00,4,2,20,10,10,,19:15:00,7,6,60,30,30,,19:15:00,3,4,25,13,12
,19:30:00,11,2,44,32,12,,19:30:00,5,1,35,25,10,,19:30:00,8,3,31,20,11,,19:30:00,2,2,28,17,11,,19:30:00,1,2,30,18,12,,19:30:00,2,4,27,15,12,,19:30:00,7,2,45,26,19,,19:30:00,3,2,20,11,9,,19:30:00,8,10,94,50,44,,19:30:00,16,8,93,61,32,,19:30:00,13,10,93,54,39,,19:30:00,8,15,64,31,33,,19:30:00,2,2,24,13,11,,19:30:00,2,2,36,17,19,,19:30:00,3,1,11,6,5,,19:30:00,5,3,22,13,9,,19:30:00,5,3,24,13,11,,19:30:00,2,1,14,7,7,,19:30:00,3,2,14,7,7,,19:30:00,4,5,21,10,11,,19:30:00,6,7,62,31,31,,19:30:00,2,1,21,11,10
,19:45:00,6,1,41,25,16,,19:45:00,14,4,45,33,12,,19:45:00,3,2,37,23,14,,19:45:00,1,4,35,19,16,,19:45:00,7,4,39,26,13,,19:45:00,7,4,31,21,10,,19:45:00,6,7,44,22,22,,19:45:00,3,3,24,15,9,,19:45:00,7,10,103,54,49,,19:45:00,10,5,92,57,35,,19:45:00,15,11,100,59,41,,19:45:00,3,5,51,32,19,,19:45:00,5,4,23,12,11,,19:45:00,5,6,41,20,21,,19:45:00,2,1,10,4,6,,19:45:00,3,1,16,9,7,,19:45:00,4,4,19,9,10,,19:45:00,1,1,12,6,6,,19:45:00,2,4,18,8,10,,19:45:00,0,0,15,7,8,,19:45:00,9,7,57,29,28,,19:45:00,3,4,28,15,13
,20:00:00,5,5,40,24,16,,20:00:00,5,3,38,24,14,,20:00:00,6,4,44,30,14,,20:00:00,8,3,38,24,14,,20:00:00,4,1,41,26,15,,20:00:00,4,2,32,23,9,,20:00:00,8,5,39,22,17,,20:00:00,2,2,26,18,8,,20:00:00,14,8,116,64,52,,20:00:00,12,7,98,62,36,,20:00:00,13,9,109,67,42,,20:00:00,9,4,46,30,16,,20:00:00,5,3,19,10,9,,20:00:00,4,5,37,18,19,,20:00:00,1,2,8,2,6,,20:00:00,3,3,16,8,8,,20:00:00,2,2,16,8,8,,20:00:00,3,3,11,6,5,,20:00:00,1,1,15,7,8,,20:00:00,2,3,21,11,10,,20:00:00,8,10,61,31,30,,20:00:00,5,3,26,14,12
,20:15:00,10,4,36,22,14,,20:15:00,1,2,40,27,13,,20:15:00,3,2,45,30,15,,20:15:00,6,2,33,20,13,,20:15:00,6,5,41,25,16,,20:15:00,2,2,32,24,8,,20:15:00,5,5,45,32,13,,20:15:00,3,2,27,19,8,,20:15:00,21,16,114,60,54,,20:15:00,23,12,100,64,36,,20:15:00,13,9,122,72,50,,20:15:00,11,9,44,30,14,,20:15:00,1,2,16,7,9,,20:15:00,6,6,38,20,18,,20:15:00,0,1,12,5,7,,20:15:00,2,2,13,7,6,,20:15:00,2,2,12,6,6,,20:15:00,1,2,7,5,2,,20:15:00,1,0,20,9,11,,20:15:00,4,3,26,14,12,,20:15:00,8,7,58,30,28,,20:15:00,1,2,28,13,15
,20:30:00,4,6,28,16,12,,20:30:00,13,3,54,35,19,,20:30:00,11,6,49,32,17,,20:30:00,4,7,39,22,17,,20:30:00,9,3,35,22,13,,20:30:00,8,2,38,29,9,,20:30:00,3,5,47,35,12,,20:30:00,7,2,26,18,8,,20:30:00,12,15,96,47,49,,20:30:00,12,11,95,59,36,,20:30:00,18,12,121,67,54,,20:30:00,9,1,30,23,7,,20:30:00,1,2,15,8,7,,20:30:00,5,4,31,17,14,,20:30:00,1,2,14,7,7,,20:30:00,1,1,12,6,6,,20:30:00,1,2,10,6,4,,20:30:00,1,0,6,5,1,,20:30:00,4,5,29,14,15,,20:30:00,1,2,30,16,14,,20:30:00,4,4,59,29,30,,20:30:00,6,4,35,17,18
,20:45:00,5,1,32,22,10,,20:45:00,5,6,48,30,18,,20:45:00,10,2,44,29,15,,20:45:00,6,2,38,28,10,,20:45:00,7,6,34,20,14,,20:45:00,9,3,40,29,11,,20:45:00,6,2,51,41,10,,20:45:00,6,2,21,15,6,,20:45:00,17,13,93,49,44,,20:45:00,15,6,109,73,36,,20:45:00,23,12,112,64,48,,20:45:00,1,2,33,20,13,,20:45:00,3,2,12,7,5,,20:45:00,3,4,32,17,15,,20:45:00,0,1,16,9,7,,20:45:00,2,2,18,10,8,,20:45:00,3,2,21,13,8,,20:45:00,1,0,5,4,1,,20:45:00,1,2,27,13,14,,20:45:00,4,2,36,18,18,,20:45:00,11,9,58,28,30,,20:45:00,2,3,31,14,17
,21:00:00,3,3,33,21,12,,21:00:00,8,2,43,29,14,,21:00:00,6,5,43,26,17,,21:00:00,4,2,33,24,9,,21:00:00,3,2,25,16,9,,21:00:00,5,1,36,26,10,,21:00:00,18,1,56,45,11,,21:00:00,3,2,18,13,5,,21:00:00,10,10,76,41,35,,21:00:00,14,7,118,78,40,,21:00:00,18,17,94,47,47,,21:00:00,9,2,39,24,15,,21:00:00,2,3,15,7,8,,21:00:00,6,4,35,18,17,,21:00:00,4,3,17,10,7,,21:00:00,2,1,19,11,8,,21:00:00,0,0,28,17,11,,21:00:00,2,0,9,6,3,,21:00:00,3,4,32,15,17,,21:00:00,5,5,35,16,19,,21:00:00,7,8,49,23,26,,21:00:00,4,6,28,13,15
,21:15:00,4,2,40,27,13,,21:15:00,9,8,52,34,18,,21:15:00,5,4,41,26,15,,21:15:00,8,6,33,24,9,,21:15:00,3,2,30,20,10,,21:15:00,7,3,38,28,10,,21:15:00,8,4,45,30,15,,21:15:00,2,2,15,12,3,,21:15:00,8,11,76,43,33,,21:15:00,18,12,127,85,42,,21:15:00,8,13,85,41,44,,21:15:00,4,2,47,25,22,,21:15:00,2,0,19,9,10,,21:15:00,3,2,33,16,17,,21:15:00,2,1,16,9,7,,21:15:00,1,2,21,12,9,,21:15:00,2,0,35,20,15,,21:15:00,1,1,7,4,3,,21:15:00,6,4,27,13,14,,21:15:00,6,5,34,17,17,,21:15:00,7,9,42,20,22,,21:15:00,5,5,18,9,9
,21:30:00,10,4,43,29,14,,21:30:00,8,2,44,32,12,,21:30:00,8,4,39,24,15,,21:30:00,10,0,25,19,6,,21:30:00,7,4,34,24,10,,21:30:00,8,4,39,29,10,,21:30:00,9,3,38,26,12,,21:30:00,4,0,14,12,2,,21:30:00,14,10,71,44,27,,21:30:00,26,11,114,78,36,,21:30:00,15,6,89,51,38,,21:30:00,6,7,55,28,27,,21:30:00,0,0,24,10,14,,21:30:00,5,5,35,17,18,,21:30:00,3,2,20,10,10,,21:30:00,5,3,24,14,10,,21:30:00,8,6,34,19,15,,21:30:00,0,0,10,5,5,,21:30:00,3,4,20,9,11,,21:30:00,3,6,40,21,19,,21:30:00,3,4,33,16,17,,21:30:00,3,3,9,5,4
,21:45:00,4,3,39,25,14,,21:45:00,4,2,43,30,13,,21:45:00,7,4,33,20,13,,21:45:00,2,1,17,10,7,,21:45:00,3,1,28,22,6,,21:45:00,6,2,34,26,8,,21:45:00,10,3,30,20,10,,21:45:00,4,1,14,12,2,,21:45:00,9,4,55,35,20,,21:45:00,20,10,88,59,29,,21:45:00,6,11,88,46,42,,21:45:00,5,4,44,23,21,,21:45:00,3,5,33,15,18,,21:45:00,4,6,41,20,21,,21:45:00,1,1,23,11,12,,21:45:00,3,2,25,14,11,,21:45:00,7,5,28,15,13,,21:45:00,3,2,11,6,5,,21:45:00,3,5,14,7,7,,21:45:00,2,3,40,22,18,,21:45:00,6,5,44,23,21,,21:45:00,1,1,6,3,3
,22:00:00,9,4,34,23,11,,22:00:00,13,6,43,30,13,,22:00:00,6,3,25,15,10,,22:00:00,4,2,17,11,6,,22:00:00,7,3,32,24,8,,22:00:00,7,1,36,26,10,,22:00:00,3,5,22,13,9,,22:00:00,2,0,13,11,2,,22:00:00,12,8,53,33,20,,22:00:00,21,9,77,49,28,,22:00:00,12,14,96,60,36,,22:00:00,10,9,46,24,22,,22:00:00,4,5,32,15,17,,22:00:00,4,4,46,23,23,,22:00:00,3,3,23,11,12,,22:00:00,3,2,29,15,14,,22:00:00,3,4,21,10,11,,22:00:00,0,0,11,6,5,,22:00:00,1,1,12,7,5,,22:00:00,6,3,42,23,19,,22:00:00,4,4,46,23,23,,22:00:00,0,0,13,9,4
,22:15:00,6,3,26,15,11,,22:15:00,7,2,31,22,9,,22:15:00,3,4,24,13,11,,22:15:00,3,3,14,8,6,,22:15:00,7,2,33,24,9,,22:15:00,8,3,36,24,12,,22:15:00,4,1,24,13,11,,22:15:00,2,1,16,12,4,,22:15:00,9,5,45,27,18,,22:15:00,11,6,57,32,25,,22:15:00,18,7,84,55,29,,22:15:00,7,7,34,17,17,,22:15:00,3,4,34,16,18,,22:15:00,4,3,45,23,22,,22:15:00,3,4,28,13,15,,22:15:00,3,3,29,14,15,,22:15:00,1,0,24,12,12,,22:15:00,2,3,12,6,6,,22:15:00,2,1,12,7,5,,22:15:00,10,7,42,22,20,,22:15:00,3,4,48,24,24,,22:15:00,1,0,20,10,10
,22:30:00,6,4,20,11,9,,22:30:00,6,3,32,20,12,,22:30:00,4,2,23,13,10,,22:30:00,1,1,15,8,7,,22:30:00,5,0,28,19,9,,22:30:00,5,2,37,24,13,,22:30:00,3,1,26,13,13,,22:30:00,4,0,18,13,5,,22:30:00,5,3,37,21,16,,22:30:00,7,4,52,26,26,,22:30:00,10,10,68,43,25,,22:30:00,1,1,35,18,17,,22:30:00,5,4,31,15,16,,22:30:00,8,8,42,20,22,,22:30:00,4,4,28,15,13,,22:30:00,5,4,26,12,14,,22:30:00,4,4,30,15,15,,22:30:00,1,0,8,5,3,,22:30:00,1,0,11,7,4,,22:30:00,4,5,30,14,16,,22:30:00,10,8,49,25,24,,22:30:00,1,2,23,11,12
,22:45:00,2,0,16,9,7,,22:45:00,4,2,28,16,12,,22:45:00,2,1,23,13,10,,22:45:00,3,0,14,8,6,,22:45:00,5,3,27,16,11,,22:45:00,6,4,39,27,12,,22:45:00,3,2,29,13,16,,22:45:00,3,1,18,12,6,,22:45:00,7,4,40,22,18,,22:45:00,10,9,66,30,36,,22:45:00,20,5,56,37,19,,22:45:00,6,5,42,20,22,,22:45:00,3,4,24,10,14,,22:45:00,7,8,36,18,18,,22:45:00,1,1,22,11,11,,22:45:00,4,5,20,8,12,,22:45:00,2,3,26,13,13,,22:45:00,3,2,8,4,4,,22:45:00,3,3,12,7,5,,22:45:00,3,4,24,12,12,,22:45:00,6,7,36,17,19,,22:45:00,7,2,22,11,11
,23:00:00,1,4,15,7,8,,23:00:00,5,2,24,13,11,,23:00:00,4,4,25,12,13,,23:00:00,1,2,11,5,6,,23:00:00,7,4,22,14,8,,23:00:00,5,3,33,22,11,,23:00:00,3,7,28,13,15,,23:00:00,3,2,16,11,5,,23:00:00,6,6,34,17,17,,23:00:00,4,6,63,28,35,,23:00:00,7,7,43,24,19,,23:00:00,3,4,38,18,20,,23:00:00,5,6,24,11,13,,23:00:00,4,3,35,18,17,,23:00:00,5,6,20,10,10,,23:00:00,2,3,14,6,8,,23:00:00,5,5,28,15,13,,23:00:00,0,1,5,2,3,,23:00:00,1,1,7,5,2,,23:00:00,5,4,26,13,13,,23:00:00,5,5,30,15,15,,23:00:00,1,6,15,5,10
,23:15:00,2,1,10,6,4,,23:15:00,5,5,17,8,9,,23:15:00,3,3,17,8,9,,23:15:00,3,4,8,4,4,,23:15:00,2,2,11,7,4,,23:15:00,8,4,25,17,8,,23:15:00,4,3,18,10,8,,23:15:00,3,2,11,8,3,,23:15:00,3,3,22,11,11,,23:15:00,5,7,53,24,29,,23:15:00,6,3,29,17,12,,23:15:00,8,7,31,15,16,,23:15:00,2,2,13,6,7,,23:15:00,1,3,28,14,14,,23:15:00,5,2,9,5,4,,23:15:00,1,2,9,4,5,,23:15:00,4,3,18,10,8,,23:15:00,1,0,4,2,2,,23:15:00,2,0,5,4,1,,23:15:00,2,3,17,8,9,,23:15:00,4,4,20,10,10,,23:15:00,2,2,8,4,4
,23:30:00,4,2,7,4,3,,23:30:00,2,3,7,3,4,,23:30:00,4,2,11,5,6,,23:30:00,1,0,1,1,0,,23:30:00,2,2,7,5,2,,23:30:00,8,1,13,9,4,,23:30:00,3,4,11,6,5,,23:30:00,3,1,6,5,1,,23:30:00,6,5,16,8,8,,23:30:00,11,14,41,19,22,,23:30:00,4,4,20,11,9,,23:30:00,3,6,16,7,9,,23:30:00,0,2,9,4,5,,23:30:00,6,4,24,13,11,,23:30:00,0,2,2,0,2,,23:30:00,1,2,6,3,3,,23:30:00,2,2,11,6,5,,23:30:00,0,1,3,1,2,,23:30:00,1,1,3,2,1,,23:30:00,2,1,12,6,6,,23:30:00,2,3,12,6,6,,23:30:00,1,1,4,2,2
,23:45:00,0,1,1,0,1,,23:45:00,1,1,2,1,1,,23:45:00,1,4,5,1,4,,23:45:00,0,0,0,0,0,,23:45:00,3,0,3,3,0,,23:45:00,1,3,4,1,3,,23:45:00,3,1,4,3,1,,23:45:00,2,0,2,2,0,,23:45:00,2,3,5,2,3,,23:45:00,8,8,16,8,8,,23:45:00,7,5,12,7,5,,23:45:00,4,3,7,4,3,,23:45:00,4,3,7,4,3,,23:45:00,7,7,14,7,7,,23:45:00,0,0,0,0,0,,23:45:00,2,1,3,2,1,,23:45:00,4,3,7,4,3,,23:45:00,1,1,2,1,1,,23:45:00,1,0,1,1,0,,23:45:00,4,5,9,4,5,,23:45:00,4,3,7,4,3,,23:45:00,1,1,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"*includes pedestrian traffic from adjacent light rail train station",,,,,,,"*includes pedestrian traffic from adjacent light rail train station",,,,,,,"*includes pedestrian traffic from adjacent light rail train station",,,,,,,"*includes pedestrian traffic from adjacent light rail train station",,,,,,,"*Valet counts only",,,,,,,"*Valet counts only",,,,,,,"*Valet counts only",,,,,,,"*Parking lot plus valet counts",,,,,,,"*Parking lot plus valet counts",,,,,,,"*Parking lot plus valet counts",,,,,,,"*Parking lot plus valet counts",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,,,Trips,,,,Rate,
